Existence of hotels - does not exist,Total number of restaurants,Town,Existence of cafes - does not exist,refArea,Existence of touristic attractions prone to be exploited and developed - exists,Total number of guest houses,Observation URI,Existence of restaurants - does not exist,Total number of hotels,Existence of hotels - exists,Existence of restaurants - exists,Existence of initiatives and projects in the past five years to improve the tourism sector - exists,publisher,Total number of cafes,Existence of guest houses - exists,dataset,Existence of touristic attractions that can be expolited and developed - does not exist,Tourism Index,references,Existence of cafes - exists,Existence of guest houses - does not exist
1,3,Qbaiyat Aakkar,0,https://dbpedia.org/page/Akkar_Governorate,1,60,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qbaiyat+Aakkar,0,0,0,1,0,Impact Open Data,15,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,7,https://impact.cib.gov.lb/home#open_data_section,1,0
1,4,Qelaya,0,http://dbpedia.org/resource/Western_Beqaa_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qelaya,0,0,0,1,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qennabet Broummana,1,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qennabet+Broummana,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,2,Qennarit,0,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qennarit,0,0,0,1,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qild Es Sabea,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qild+Es+Sabea,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,5,Qlaiaa,1,http://dbpedia.org/resource/Marjeyoun_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qlaiaa,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,3,https://impact.cib.gov.lb/home#open_data_section,0,1
0,0,Qlaileh Harfoush,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qlaileh+Harfoush,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,10,Qlaileh Sour,0,http://dbpedia.org/resource/Tyre_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qlaileh+Sour,0,1,1,1,0,Impact Open Data,10,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,10,https://impact.cib.gov.lb/home#open_data_section,1,0
1,0,Qleiaat Aakkar,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qleiaat+Aakkar,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,14,Qleiaat Kesrouane,0,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qleiaat+Kesrouane,0,0,0,1,0,Impact Open Data,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qloud El-Baqieh,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qloud+El-Baqieh,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Qmatiyeh,0,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qmatiyeh,0,0,0,1,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qnat,1,http://dbpedia.org/resource/Bsharri_District,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qnat,1,0,0,0,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,1,https://impact.cib.gov.lb/home#open_data_section,0,0
1,2,Qobbayaa,1,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qobbayaa,0,0,0,1,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Qornayel,0,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qornayel,0,0,0,1,1,Impact Open Data,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qornet Aakkar,0,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qornet+Aakkar,1,0,0,0,0,Impact Open Data,6,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qornet El-Hamra,1,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qornet+El-Hamra,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Qortada,0,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qortada,1,0,0,0,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qoubber Chamra,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qoubber+Chamra,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Qounaitra,1,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qounaitra,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Qoussaya,1,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qoussaya,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Qraine,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qraine,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Qraiyat,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qraiyat,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,1,Qraiyeh,0,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qraiyeh,0,1,1,1,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,9,https://impact.cib.gov.lb/home#open_data_section,1,1
0,2,Qraiyet Jlayse,0,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qraiyet+Jlayse,0,1,1,1,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,9,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Qraiyet Saida,0,http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qraiyet+Saida,0,0,0,1,1,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,7,https://impact.cib.gov.lb/home#open_data_section,1,0
1,0,Qsaibet En-Nabatiyeh,1,https://dbpedia.org/page/Nabatieh_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qsaibet+En-Nabatiyeh,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Qsarnaba,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Qsarnaba,0,0,0,1,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,1,Raachine,1,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Raachine,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Raait,1,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Raait,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Rabb Et-Tlatine,1,http://dbpedia.org/resource/Marjeyoun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rabb+Et-Tlatine,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,1,Rabieh,1,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rabieh,0,1,1,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,0,1
1,6,Rachaaine,0,http://dbpedia.org/resource/Zgharta_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rachaaine,0,0,0,1,1,Impact Open Data,3,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,7,https://impact.cib.gov.lb/home#open_data_section,1,0
1,0,Rachaf,1,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rachaf,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Rachaiya El-Foukhar,0,http://dbpedia.org/resource/Hasbaya_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rachaiya+El-Foukhar,1,0,0,0,0,Impact Open Data,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,4,https://impact.cib.gov.lb/home#open_data_section,1,0
0,15,Rachaya El Wadi,0,https://dbpedia.org/page/Beqaa_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rachaya+El+Wadi,0,1,1,1,1,Impact Open Data,7,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,10,https://impact.cib.gov.lb/home#open_data_section,1,0
1,0,Rafid Rachaya,0,https://dbpedia.org/page/Beqaa_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rafid+Rachaya,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
1,2,Rahbeh,0,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rahbeh,0,0,0,1,0,Impact Open Data,10,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Ram,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ram,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,0,Ramlieh,0,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ramlieh,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,0
1,0,Ramyet Bent Jbeil,1,http://dbpedia.org/resource/Bint_Jbeil_District,0,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ramyet+Bent+Jbeil,1,0,0,0,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,1,https://impact.cib.gov.lb/home#open_data_section,0,0
0,2,Ras Baalbek Ech-Charqi,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ras+Baalbek+Ech-Charqi,0,3,1,1,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,9,https://impact.cib.gov.lb/home#open_data_section,1,1
0,0,Ras El Matn,0,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ras+El+Matn,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0
1,0,Ras El-Href,0,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ras+El-Href,1,0,0,0,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Ras Kifa,1,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ras+Kifa,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,30,Ras Masqa,0,https://dbpedia.org/page/North_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Ras+Masqa,0,5,1,1,0,Impact Open Data,10,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,9,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Rasha,1,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rasha,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Rashana,1,http://dbpedia.org/resource/Batroun_District,1,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rashana,0,0,0,1,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,4,https://impact.cib.gov.lb/home#open_data_section,0,0
1,0,Rawda Bekaa,1,http://dbpedia.org/resource/Western_Beqaa_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rawda+Bekaa,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Rawda Village,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rawda+Village,1,0,0,0,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,1,https://impact.cib.gov.lb/home#open_data_section,0,0
0,20,Rayfoun,0,http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rayfoun,0,3,1,1,0,Impact Open Data,20,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,9,https://impact.cib.gov.lb/home#open_data_section,1,1
1,1,Rechdibbine,1,https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rechdibbine,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,7,Richmaiya,1,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Richmaiya,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
0,5,Rihan Jezzine,0,https://dbpedia.org/page/South_Governorate,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rihan+Jezzine,0,2,1,1,0,Impact Open Data,3,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,-1,10,https://impact.cib.gov.lb/home#open_data_section,1,0
0,0,Rihana,1,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rihana,1,1,1,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,1,Rihaniyet Aakkar,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rihaniyet+Aakkar,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,7,Rihaniyet Minie,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rihaniyet+Minie,0,0,0,1,0,Impact Open Data,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Rijmeh,1,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rijmeh,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,2,Rimat,1,https://dbpedia.org/page/South_Governorate,0,5,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rimat,0,0,0,1,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,4,https://impact.cib.gov.lb/home#open_data_section,0,0
0,0,Rimhala,1,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rimhala,0,0,0,0,1,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,1,https://impact.cib.gov.lb/home#open_data_section,0,0
1,0,Rmadiyeh,0,http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rmadiyeh,1,0,0,0,0,Impact Open Data,4,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
0,0,Rmaich,0,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rmaich,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,5,Rmeilet Ech-Chouf,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rmeilet+Ech-Chouf,0,2,1,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Rouayssrt El-Ballout,1,http://dbpedia.org/resource/Baabda_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Rouayssrt+El-Ballout,1,0,0,0,1,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,1,https://impact.cib.gov.lb/home#open_data_section,0,0
1,2,Roum,0,https://dbpedia.org/page/South_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Roum,0,0,0,1,0,Impact Open Data,4,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,2,Roumieh,1,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Roumieh,0,0,0,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1
1,3,Roumine,0,https://dbpedia.org/page/Nabatieh_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Roumine,0,0,0,1,1,Impact Open Data,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Saadine,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saadine,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,0,Saadnayel,0,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saadnayel,1,0,0,0,0,Impact Open Data,6,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,3,https://impact.cib.gov.lb/home#open_data_section,1,1
0,0,Saaideh,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saaideh,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0
1,0,Sabbah,1,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Sabbah,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
1,4,Sadiqine,0,http://dbpedia.org/resource/Tyre_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Sadiqine,0,0,0,1,0,Impact Open Data,10,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
0,0,Safad Al-Battikh,0,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Safad+Al-Battikh,0,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,4,Safra Kesrouane,1,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Safra+Kesrouane,0,4,1,1,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,0,1
0,4,Saghbine,0,http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saghbine,0,2,1,1,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,9,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Sahle,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Sahle,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,30,Saida,0,http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saida,0,2,1,1,1,Impact Open Data,15,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,9,https://impact.cib.gov.lb/home#open_data_section,1,1
1,3,Saksakiyeh,0,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Saksakiyeh,0,0,0,1,0,Impact Open Data,5,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,10,Salhiyet Saida,0,http://dbpedia.org/resource/Sidon_District,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Salhiyet+Saida,0,0,0,1,0,Impact Open Data,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,7,https://impact.cib.gov.lb/home#open_data_section,1,0
1,2,Salima Baabda,0,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Salima+Baabda,0,0,0,1,0,Impact Open Data,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,0,6,https://impact.cib.gov.lb/home#open_data_section,1,1
1,0,Sammaqiyeh,1,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Tourism-Sammaqiyeh,1,0,0,0,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Tourism,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1
